,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
40225,13,2.171553373336792,0.015052399598062038,1.4918237924575806,1.4934898614883423,0.19298256933689117,2.1470329761505127
40226,13,2.1736361980438232,0.015781020745635033,1.5066452026367188,1.506759524345398,0.22810998558998108,2.1486058235168457
40227,13,2.1992785930633545,0.0324220284819603,1.5129746198654175,1.5116969347000122,0.29100486636161804,2.1895627975463867
40228,13,2.2419822216033936,0.061949223279953,1.5078272819519043,1.5071386098861694,0.3788489103317261,2.263455867767334
40229,13,2.2851662635803223,0.08101154118776321,1.499294400215149,1.498638391494751,0.45519110560417175,2.320225715637207
40230,13,2.324760913848877,0.0865601971745491,1.4889191389083862,1.4852643013000488,0.5113496780395508,2.366121530532837
40231,16,2.347994327545166,0.09280294179916382,1.4576871395111084,1.4560472965240479,0.5445929765701294,2.3929073810577393
40232,16,2.3319783210754395,0.10909554362297058,1.41349196434021,1.4177398681640625,0.565487265586853,2.394876003265381
40233,152,2.3025312423706055,0.12436763197183609,1.3949918746948242,1.3980928659439087,0.5682647228240967,2.3816022872924805
40234,152,2.291964530944824,0.13303044438362122,1.3951199054718018,1.3956060409545898,0.5509046912193298,2.3748669624328613
40235,152,2.2862143516540527,0.1372344195842743,1.4037327766418457,1.4012722969055176,0.5169377326965332,2.373953104019165
40236,17,2.2936649322509766,0.13596318662166595,1.4079235792160034,1.4026371240615845,0.47538450360298157,2.382603406906128
40237,17,2.3143463134765625,0.12986624240875244,1.395991325378418,1.3927353620529175,0.42610111832618713,2.3922204971313477
40238,17,2.323577404022217,0.11591445654630661,1.3763537406921387,1.3755947351455688,0.36683958768844604,2.390106439590454
40239,17,2.3194851875305176,0.09441918134689331,1.3574445247650146,1.3586400747299194,0.3063794672489166,2.365290880203247
40240,142,2.3181066513061523,0.07216150313615799,1.3483455181121826,1.349429965019226,0.256269246339798,2.3443408012390137
40241,142,2.317780017852783,0.054535772651433945,1.3479987382888794,1.348841905593872,0.2261187583208084,2.326385974884033
40242,46,2.319171667098999,0.04150376468896866,1.3502261638641357,1.3502545356750488,0.22028596699237823,2.3167808055877686
40243,46,2.316596269607544,0.03692943975329399,1.347118854522705,1.3468124866485596,0.23589421808719635,2.311563491821289
40244,46,2.3125569820404053,0.03764307498931885,1.3383389711380005,1.3391250371932983,0.2679653763771057,2.3086049556732178
40245,46,2.3087708950042725,0.04701748862862587,1.3262722492218018,1.327732801437378,0.3108524978160858,2.3068785667419434
40246,46,2.3064446449279785,0.06253296136856079,1.3146907091140747,1.3151520490646362,0.35932907462120056,2.3235936164855957
40247,46,2.304518222808838,0.066556915640831,1.3030184507369995,1.3038920164108276,0.39505746960639954,2.3266994953155518
40248,46,2.30710506439209,0.06504125148057938,1.293683648109436,1.2955451011657715,0.4179703891277313,2.3277761936187744
