,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
33,33,3.1704702377319336,0.017325274646282196,1.408730149269104,1.417225956916809,0.27916571497917175,3.1478683948516846
34,33,3.1459834575653076,0.03792823106050491,1.4039275646209717,1.4121007919311523,0.34116131067276,3.1443915367126465
35,31,3.096099376678467,0.06515776365995407,1.3996117115020752,1.4071521759033203,0.3883601129055023,3.1177196502685547
36,31,3.0526459217071533,0.08985674381256104,1.394768238067627,1.4015806913375854,0.4137837886810303,3.0970468521118164
37,31,3.018195867538452,0.11064361035823822,1.390040397644043,1.396268606185913,0.41561612486839294,3.0797057151794434
38,31,3.0109384059906006,0.1149158775806427,1.3860878944396973,1.3919792175292969,0.3801971673965454,3.075697183609009
39,31,3.015958070755005,0.10589873790740967,1.3843497037887573,1.3881064653396606,0.31217825412750244,3.073253870010376
40,31,3.010906457901001,0.09207349270582199,1.3813366889953613,1.3847111463546753,0.2223888337612152,3.057286262512207
41,31,2.999155282974243,0.07711835205554962,1.3780757188796997,1.3799299001693726,0.12210308760404587,3.034623384475708
42,31,3.0087897777557373,0.06002990901470184,1.3718796968460083,1.3725666999816895,0.014321092516183853,3.024547815322876
43,31,3.0037667751312256,0.04032628610730171,1.361118197441101,1.3610327243804932,-0.10281869024038315,2.998673439025879
44,31,2.965230941772461,0.02210189774632454,1.3446599245071411,1.3437756299972534,-0.2219468355178833,2.9434139728546143
45,31,2.9148752689361572,0.006217801012098789,1.3191090822219849,1.3215014934539795,-0.34329909086227417,2.8814048767089844
46,31,2.8647732734680176,-0.01517451461404562,1.2912651300430298,1.297988772392273,-0.47065216302871704,2.8093433380126953
47,121,2.7988688945770264,-0.04177594557404518,1.2675707340240479,1.2822482585906982,-0.6105653047561646,2.722102642059326
48,121,2.7216150760650635,-0.077720507979393,1.2609037160873413,1.279231309890747,-0.7552163004875183,2.612931728363037
49,121,2.6240320205688477,-0.10879385471343994,1.2775533199310303,1.2941590547561646,-0.8859211802482605,2.488974094390869
50,121,2.542320728302002,-0.12627704441547394,1.3187434673309326,1.3263651132583618,-0.9923637509346008,2.3859305381774902
51,121,2.475125312805176,-0.13953474164009094,1.366891860961914,1.3652327060699463,-1.0683742761611938,2.308364152908325
52,121,2.386859893798828,-0.14580847322940826,1.4060132503509521,1.3997478485107422,-1.0940147638320923,2.2098467350006104
53,1,2.2563798427581787,-0.14510951936244965,1.4370309114456177,1.4291309118270874,-1.0634856224060059,2.076043128967285
54,1,2.092374801635742,-0.13489854335784912,1.4633163213729858,1.453479290008545,-0.9797391295433044,1.9251749515533447
55,1,1.952661395072937,-0.11341763287782669,1.4775054454803467,1.4727541208267212,-0.8596587777137756,1.8055065870285034
56,1,1.8934580087661743,-0.08724469691514969,1.4919803142547607,1.4908589124679565,-0.7288405299186707,1.7691707611083984
57,1,1.9187418222427368,-0.06251649558544159,1.511500358581543,1.5064841508865356,-0.6009963750839233,1.8199431896209717
58,1,1.9572001695632935,-0.03879433497786522,1.5278888940811157,1.5227437019348145,-0.4774819314479828,1.8806813955307007
59,1,1.970831036567688,-0.011839275248348713,1.5452221632003784,1.540014386177063,-0.3604069948196411,1.921095371246338
60,1,1.9444888830184937,0.030509518459439278,1.5609121322631836,1.5566751956939697,-0.24011299014091492,1.9347249269485474
61,1,1.9110549688339233,0.09700766950845718,1.577864408493042,1.5730822086334229,-0.09818850457668304,1.9596357345581055
62,1,1.9223873615264893,0.17434710264205933,1.5914371013641357,1.5894478559494019,0.05947494134306908,2.041227340698242
63,1,1.9847897291183472,0.22981137037277222,1.6008270978927612,1.5983176231384277,0.1942804753780365,2.154642343521118
64,4,2.11696720123291,0.22661298513412476,1.600335955619812,1.5942281484603882,0.2554684281349182,2.28643798828125
65,4,2.2639124393463135,0.17618905007839203,1.5797390937805176,1.5762176513671875,0.2349940687417984,2.3899457454681396
66,4,2.3981142044067383,0.11957056820392609,1.548221468925476,1.547574758529663,0.19477757811546326,2.46203351020813
67,4,2.466468334197998,0.07713029533624649,1.518741488456726,1.5193369388580322,0.15456680953502655,2.4951066970825195
68,4,2.4994664192199707,0.044859111309051514,1.4891928434371948,1.4921406507492065,0.10422755777835846,2.4993717670440674
69,153,2.512071371078491,0.02004726231098175,1.4659806489944458,1.4676897525787354,0.03886962682008743,2.4918811321258545
70,153,2.5164852142333984,-0.0034934619907289743,1.4446913003921509,1.4463306665420532,-0.042235128581523895,2.4735360145568848
71,153,2.513490915298462,-0.023991595953702927,1.4234659671783447,1.4275187253952026,-0.13066448271274567,2.457324504852295
72,153,2.5353219509124756,-0.036815349012613297,1.4073338508605957,1.4118599891662598,-0.21064801514148712,2.4696545600891113
73,153,2.5453133583068848,-0.044004883617162704,1.3980600833892822,1.401871681213379,-0.28331393003463745,2.4674832820892334
74,153,2.524378538131714,-0.045285191386938095,1.3917816877365112,1.3947144746780396,-0.3467412292957306,2.4527158737182617
